Date,Open,High,Low,Close,Volume,Market Capacity
2019-10-20,1.01,1.01,1.0,1.0,19329244106.0,4119901026.0
2019-10-19,1.0,1.01,1.0,1.01,17298548068.0,4136188573.0
2019-10-18,1.0,1.02,1.0,1.0,19250435708.0,4119297017.0
2019-10-17,1.01,1.01,1.0,1.0,17434260359.0,4125325861.0
2019-10-16,1.0,1.01,1.0,1.01,19824055272.0,4133212798.0
2019-10-15,1.0,1.01,1.0,1.0,19049522501.0,4124681551.0
2019-10-14,1.0,1.01,0.99,1.0,17801736393.0,4125276591.0
2019-10-13,1.0,1.02,1.0,1.0,16192755686.0,4128347941.0
2019-10-12,1.01,1.02,1.0,1.0,17304431390.0,4126426747.0
2019-10-11,1.0,1.02,0.99,1.01,23204107707.0,4158787987.0
2019-10-10,1.01,1.01,1.0,1.0,20928242912.0,4121340915.0
2019-10-09,1.01,1.01,1.0,1.01,23029987899.0,4131538662.0
2019-10-08,1.01,1.01,1.0,1.01,18815341020.0,4133186976.0
2019-10-07,1.01,1.02,1.0,1.01,21724647654.0,4143061946.0
2019-10-06,1.0,1.02,1.0,1.01,15827357439.0,4157697859.0
2019-10-05,1.01,1.01,1.0,1.0,14434599810.0,4115980271.0
2019-10-04,1.0,1.01,1.0,1.01,15728274369.0,4144365577.0
2019-10-03,1.0,1.01,1.0,1.0,16169258787.0,4128369915.0
2019-10-02,1.01,1.01,1.0,1.0,15811830977.0,4125482767.0
2019-10-01,1.0,1.01,1.0,1.01,19030134292.0,4134317781.0
2019-09-30,1.01,1.01,1.0,1.0,21100592344.0,4124922496.0
2019-09-29,1.0,1.02,1.0,1.01,15804140912.0,4131364185.0
2019-09-28,1.01,1.01,1.0,1.0,16912669853.0,4127056413.0
2019-09-27,1.0,1.01,1.0,1.01,19746430476.0,4150539050.0
2019-09-26,1.01,1.02,1.0,1.0,22801049085.0,4126247361.0
2019-09-25,1.01,1.01,1.0,1.01,26997260690.0,4135771272.0
2019-09-24,1.0,1.06,1.0,1.01,30921334257.0,4137451011.0
